,Unnamed: 0,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,NORMALIZED_PLAYER_NAME,season,name,pid,team,g,min,dunks,poss,stl,blk,orb,drb
489,836,2009,12282,Jack,McClinton,Jack McClinton,SG-PG,71.75,5' 11.75'',72.75,6' 0.75'',185.2,74.5,6' 2.5'',96.0,8' 0'',6.2,,,30.0,36.5,10.44,,3.21,13.0,jack-mcclinton,2009,jack-mcclinton,23242,Miami,28,900,0.0,1515,1.32,0.12,2.42,9.62
490,837,2013,203468,CJ,McCollum,CJ McCollum,PG-SG,74.25,6' 2.25'',75.25,6' 3.25'',197.0,78.25,6' 6.25'',96.5,8' 0.5'',8.6,8.0,9.5,32.0,38.5,11.02,2.91,3.32,13.0,cj-mccollum,2013,cj-mccollum,46502,Lehigh,5,155,0.37,272,1.83,1.94,2.67,18.43
491,838,2015,204456,TJ,McConnell,TJ McConnell,PG,72.5,6' 0.5'',74.0,6' 2'',187.8,74.0,6' 2'',96.5,8' 0.5'',7.3,7.5,7.0,26.0,31.5,10.95,3.09,3.3,7.0,tj-mcconnell,2015,tj-mcconnell,51279,Arizona,31,943,0.0,1577,4.18,0.12,2.76,13.3
492,839,2018,1629000,Brandon,McCoy,Brandon McCoy,C,83.5,6' 11.5'',84.5,7' 0.5'',250.4,86.0,7' 2'',110.5,9' 2.5'',8.7,9.75,9.5,27.5,32.0,11.77,3.31,3.23,9.0,brandon-mccoy,2018,brandon-mccoy,4278955,UNLV,33,949,2.22,1758,0.85,5.65,13.85,27.69
493,840,2006,200840,Chris,McCray,Chris McCray,SG,75.0,6' 3'',76.0,6' 4'',187.0,77.75,6' 5.75'',96.5,8' 0.5'',9.6,,,30.5,39.0,11.46,,3.34,1.0,chris-mccray,2006,chris-mccray,10953,Maryland,14,431,1.46,819,3.42,2.07,4.57,9.3
494,841,2015,1626191,Chris,McCullough,Chris McCullough,PF,80.25,6' 8.25'',81.0,6' 9'',199.0,87.25,7' 3.25'',109.0,9' 1'',6.2,8.75,8.75,,,,,,,chris-mccullough,2015,chris-mccullough,3153165,Syracuse,15,427,1.68,714,3.5,8.67,10.85,19.92
495,842,2014,203909,K.J.,McDaniels,K.J. McDaniels,SF,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75,33.0,37.0,12.71,3.2,3.1,,kj-mcdaniels,2014,kj-mcdaniels,56631,Clemson,35,1180,3.15,1775,2.2,9.2,9.65,17.74
496,843,2019,1629667,Jalen,McDaniels,Jalen McDaniels,SF,80.25,6' 8.25'',81.75,6' 9.75'',191.6,84.25,7' 0.25'',105.5,8' 9.5'',5.7,9.0,10.0,29.5,33.5,11.54,3.23,3.32,0.0,jalen-mcdaniels,2019,jalen-mcdaniels,4066731,San Diego State,31,971,1.2,1671,2.21,1.98,8.29,24.69
497,844,2014,203926,Doug,McDermott,Doug McDermott,SF,78.25,6' 6.25'',79.75,6' 7.75'',218.0,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75,28.5,36.5,11.1,3.15,3.29,,doug-mcdermott,2014,doug-mcdermott,51586,Creighton,30,1026,0.47,1687,0.41,0.41,7.0,19.04
498,848,2008,201580,JaVale,McGee,JaVale McGee,C-PF,83.0,6' 11'',84.0,7' 0'',241.0,90.0,7' 6'',114.5,9' 6.5'',5.3,,,27.0,32.5,12.75,,3.25,7.0,javale-mcgee,2008,javale-mcgee,32080,Nevada,24,672,3.04,1182,2.11,8.96,10.36,20.89
499,850,2007,201187,Dominic,McGuire,Dominic McGuire,SF,79.0,6' 7'',80.25,6' 8.25'',220.0,82.5,6' 10.5'',104.0,8' 8'',4.7,,,28.5,34.5,10.95,,3.25,12.0,dominic-mcguire,2007,dominic-mcguire,15301,Fresno State,6,224,2.01,397,0.5,7.98,6.36,25.13
500,851,2013,203463,Ben,McLemore,Ben McLemore,SG,75.5,6' 3.5'',76.75,6' 4.75'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',5.0,8.75,9.5,32.5,42.0,11.87,3.11,3.27,6.0,ben-mclemore,2013,ben-mclemore,56652,Kansas,4,149,2.84,246,2.03,2.83,9.3,13.88
501,852,2006,201019,Gerry,McNamara,Gerry McNamara,PG-SG,71.75,5' 11.75'',72.5,6' 0.5'',177.0,72.75,6' 0.75'',92.5,7' 8.5'',12.8,,,27.0,32.0,11.28,,3.4,3.0,gerry-mcnamara,2006,gerry-mcnamara,11233,Syracuse,25,895,0.0,1572,2.86,0.12,3.08,6.58
502,853,2009,12283,Jerel,McNeal,Jerel McNeal,SG,73.5,6' 1.5'',75.0,6' 3'',190.4,79.25,6' 7.25'',99.5,8' 3.5'',5.4,,,31.5,36.5,10.61,,3.25,10.0,jerel-mcneal,2009,jerel-mcneal,26970,Marquette,30,1061,0.05,1846,3.36,1.95,2.25,14.03
503,854,2014,203895,Jordan,McRae,Jordan McRae,SG,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5,27.5,34.5,11.07,3.15,3.39,,jordan-mcrae,2014,jordan-mcrae,51418,Tennessee,29,942,0.8,1495,1.34,3.17,2.58,10.97
504,855,2007,201177,Josh,McRoberts,Josh McRoberts,PF,80.0,6' 8'',82.0,6' 10'',240.0,85.0,7' 1'',106.5,8' 10.5'',13.7,,,27.5,31.5,11.7,,3.47,12.0,josh-mcroberts,2007,josh-mcroberts,27022,Duke,28,988,2.08,1634,1.84,6.25,8.32,22.44
505,856,2009,201975,Jodie,Meeks,Jodie Meeks,SG,75.0,6' 3'',76.0,6' 4'',211.4,76.5,6' 4.5'',98.0,8' 2'',8.0,,,28.5,37.0,10.96,,3.1,14.0,jodie-meeks,2009,jodie-meeks,31683,Kentucky,33,1137,0.98,2043,2.15,0.45,2.42,9.46
506,857,2017,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,6' 8.75'',82.25,6' 10.25'',276.6,85.0,7' 1'',106.0,8' 10'',11.5,8.75,8.75,28.0,30.5,12.91,3.35,3.5,15.0,kennedy-meeks,2017,kennedy-meeks,66873,North Carolina,29,708,0.7,1290,2.01,5.11,17.82,26.89
507,858,2007,201197,Sammy,Mejia,Sammy Mejia,SG,77.0,6' 5'',79.0,6' 7'',218.0,83.0,6' 11'',105.0,8' 9'',8.3,,,27.0,31.5,11.87,,3.49,7.0,sammy-mejia,2007,sammy-mejia,15257,DePaul,18,623,0.2,1000,2.1,0.37,8.48,14.88
508,859,2012,203097,Fab,Melo,Fab Melo,C,82.75,6' 10.75'',84.0,7' 0'',255.0,86.5,7' 2.5'',110.0,9' 2'',9.2,9.0,10.0,29.5,31.0,12.14,,3.44,9.0,fab-melo,2012,fab-melo,51343,Syracuse,9,203,2.55,352,1.42,13.27,17.42,11.98
509,864,2006,200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,PF-C,79.5,6' 7.5'',81.0,6' 9'',232.0,84.0,7' 0'',105.5,8' 9.5'',5.8,,,31.5,36.0,11.47,,3.29,19.0,pops-mensah-bonsu,2006,pops-mensah-bonsu,11470,George Washington,6,149,1.43,279,1.07,7.8,11.8,14.88
510,865,2018,1629002,Chimezie,Metu,Chimezie Metu,PF-C,80.5,6' 8.5'',81.5,6' 9.5'',219.6,84.5,7' 0.5'',108.0,9' 0'',5.05,9.0,9.25,29.5,36.0,11.89,3.25,3.33,5.0,chimezie-metu,2018,chimezie-metu,3914283,USC,33,1025,4.25,1764,1.42,5.9,7.38,22.3
511,867,2015,1626175,Jordan,Mickey,Jordan Mickey,PF,79.0,6' 7'',80.25,6' 8.25'',238.0,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9.0,jordan-mickey,2015,jordan-mickey,66256,LSU,29,1004,1.69,1773,1.58,9.61,11.8,21.07
512,868,2012,203114,Khris,Middleton,Khris Middleton,SF,78.75,6' 6.75'',80.25,6' 8.25'',216.2,82.75,6' 10.75'',103.0,8' 7'',7.8,9.0,9.0,28.0,31.0,11.45,,3.47,4.0,khris-middleton,2012,khris-middleton,46005,Texas A&M,6,156,0.4,252,1.19,0.68,5.68,19.69
513,871,2006,200859,Paul,Miller,Paul Miller,PF-C,80.5,6' 8.5'',81.25,6' 9.25'',251.0,84.0,7' 0'',101.5,8' 5.5'',13.8,,,29.0,35.5,12.25,,3.66,25.0,paul-miller,2006,paul-miller,6317,Wichita State,4,138,0.0,219,1.83,4.0,8.73,14.02
514,872,2012,203113,Quincy,Miller,Quincy Miller,SF,80.75,6' 8.75'',82.0,6' 10'',218.7,85.25,7' 1.25'',105.0,8' 9'',7.8,9.25,10.25,30.5,36.0,11.05,,3.48,8.0,quincy-miller,2012,quincy-miller,56614,Baylor,10,233,0.25,398,2.01,2.74,8.6,15.62
515,873,2012,203121,Darius,Miller,Darius Miller,SF-SG,78.0,6' 6'',79.5,6' 7.5'',233.4,81.0,6' 9'',101.0,8' 5'',7.5,8.5,8.75,33.0,37.0,11.34,,3.31,14.0,darius-miller,2012,darius-miller,41836,Kentucky,5,116,0.49,205,2.43,0.85,9.46,8.62
516,875,2006,200794,Paul,Millsap,Paul Millsap,PF,78.25,6' 6.25'',79.25,6' 7.25'',258.0,85.5,7' 1.5'',105.5,8' 9.5'',9.7,,,28.5,32.5,11.67,,3.3,15.0,paul-millsap,2006,paul-millsap,15625,Louisiana Tech,3,116,3.69,189,5.28,5.79,17.84,17.41
517,876,2018,1629003,Shake,Milton,Shake Milton,SG-PG,76.5,6' 4.5'',77.5,6' 5.5'',207.2,84.75,7' 0.75'',99.5,8' 3.5'',6.8,8.75,9.5,30.0,33.0,11.07,3.19,3.25,2.0,shake-milton,2018,shake-milton,3915195,SMU,21,760,0.08,1235,2.43,2.55,2.3,14.57
518,880,2006,201383,Dwayne,Mitchell,Dwayne Mitchell,SG-SF,74.0,6' 2'',75.25,6' 3.25'',208.0,78.5,6' 6.5'',98.5,8' 2.5'',4.5,,,37.5,41.5,11.45,,3.16,17.0,dwayne-mitchell,2006,dwayne-mitchell,5560,Louisiana,2,55,1.9,105,1.9,0.0,4.75,28.24
519,881,2012,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',78.25,6' 6.25'',216.4,82.0,6' 10'',100.0,8' 4'',5.7,8.5,10.0,31.5,40.0,11.72,,3.47,14.0,tony-mitchell,2012,tony-mitchell,41316,Alabama,11,339,2.95,543,1.47,4.23,6.56,17.03
520,881,2012,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',78.25,6' 6.25'',216.4,82.0,6' 10'',100.0,8' 4'',5.7,8.5,10.0,31.5,40.0,11.72,,3.47,14.0,tony-mitchell,2012,tony-mitchell,56567,North Texas,19,546,4.15,940,1.81,11.14,10.5,29.48
521,882,2013,203502,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',236.4,86.5,7' 2.5'',106.5,8' 10.5'',5.55,9.0,10.0,33.5,38.0,11.82,3.25,3.52,13.0,tony-mitchell,2013,tony-mitchell,56567,North Texas,25,821,2.08,1395,1.72,8.63,9.87,23.49
522,883,2017,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01,10.0,donovan-mitchell,2017,donovan-mitchell,3908809,Louisville,32,1022,0.51,1768,3.73,1.64,3.68,13.4
523,884,2010,202328,Greg,Monroe,Greg Monroe,PF-C,81.75,6' 9.75'',83.0,6' 11'',246.6,86.25,7' 2.25'',108.5,9' 0.5'',11.2,8.75,9.5,25.0,29.0,12.1,,3.35,15.0,greg-monroe,2010,greg-monroe,41733,Georgetown,28,978,1.16,1639,2.14,4.18,7.81,27.1
524,889,2011,202734,E'Twaun,Moore,E'Twaun Moore,SG,74.5,6' 2.5'',76.0,6' 4'',191.4,81.5,6' 9.5'',99.5,8' 3.5'',7.6,9.0,10.0,32.0,34.5,11.12,,3.31,,etwaun-moore,2011,etwaun-moore,36152,Purdue,22,780,0.39,1271,2.04,1.87,5.44,13.74
525,892,2011,202693,Markieff,Morris,Markieff Morris,PF,79.75,6' 7.75'',81.25,6' 9.25'',240.8,82.75,6' 10.75'',106.5,8' 10.5'',10.2,8.5,8.25,27.0,31.5,,,3.4,11.0,markieff-morris,2011,markieff-morris,44654,Kansas,29,704,3.04,1248,2.16,4.94,14.11,28.4
526,894,2011,202721,Darius,Morris,Darius Morris,PG-SG,75.25,6' 3.25'',77.25,6' 5.25'',190.0,79.5,6' 7.5'',102.0,8' 6'',5.3,8.75,10.0,24.5,32.0,11.0,,3.2,12.0,darius-morris,2011,darius-morris,45979,Michigan,22,795,0.16,1247,1.68,0.16,3.62,12.3
527,895,2017,1628420,Monte,Morris,Monte Morris,PG,73.25,6' 1.25'',74.5,6' 2.5'',175.2,76.0,6' 4'',96.5,8' 0.5'',6.9,8.25,8.75,28.0,33.5,11.0,3.2,3.19,8.0,monte-morris,2017,monte-morris,66146,Iowa State,32,1130,0.1,2021,2.47,0.9,4.16,11.97
528,896,2006,200747,Adam,Morrison,Adam Morrison,SF,78.5,6' 6.5'',79.75,6' 7.75'',198.0,82.0,6' 10'',105.0,8' 9'',6.8,,,25.5,30.5,11.46,,3.37,11.0,adam-morrison,2006,adam-morrison,15399,Gonzaga,27,995,0.46,1741,1.9,1.04,5.33,13.79
529,897,2017,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,6' 7.75'',80.75,6' 8.75'',238.2,88.0,7' 4'',108.0,9' 0'',,9.0,9.5,,,,,,,johnathan-motley,2017,johnathan-motley,66298,Baylor,26,791,2.52,1308,0.54,3.83,17.76,25.49
530,898,2012,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,6' 9.5'',82.75,6' 10.75'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',7.7,9.25,9.25,33.5,37.5,11.32,,3.22,10.0,arnett-moultrie,2012,arnett-moultrie,41183,Mississippi State,12,427,3.4,706,1.84,2.58,13.77,20.35
531,900,2013,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,6' 4.75'',78.25,6' 6.25'',221.8,83.0,6' 11'',104.5,8' 8.5'',9.0,9.0,10.0,29.5,37.0,10.99,2.93,3.32,10.0,shabazz-muhammad,2013,shabazz-muhammad,61732,UCLA,11,358,0.98,612,1.63,0.27,8.06,6.86
532,904,2012,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,6' 5'',78.25,6' 6.25'',194.0,78.75,6' 6.75'',99.0,8' 3'',5.8,8.5,8.5,31.0,36.5,10.97,,3.42,11.0,kevin-murphy,2012,kevin-murphy,42155,Tennessee Tech,20,699,1.0,1202,1.66,0.75,3.4,17.13
533,907,2013,203488,Mike,Muscala,Mike Muscala,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',230.2,85.0,7' 1'',108.0,9' 0'',6.8,8.5,9.0,28.0,33.5,11.76,2.99,3.44,5.0,mike-muscala,2013,mike-muscala,46309,Bucknell,27,845,2.17,1338,1.2,8.69,14.06,30.8
534,914,2014,203894,Shabazz,Napier,Shabazz Napier,PG,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5,30.5,37.5,11.6,3.13,3.2,,shabazz-napier,2014,shabazz-napier,51455,UConn,30,1057,0.0,1761,2.78,1.0,4.38,17.11
535,915,2008,12263,Drew,Neitzel,Drew Neitzel,PG,71.75,5' 11.75'',72.75,6' 0.75'',175.5,74.5,6' 2.5'',95.0,7' 11'',6.2,,,25.5,32.0,11.19,,3.2,10.0,drew-neitzel,2008,drew-neitzel,22393,Michigan State,33,1044,0.0,1706,2.05,0.22,1.91,8.15
536,917,2008,201634,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,73.0,6' 1'',74.25,6' 2.25'',198.0,82.0,6' 10'',98.5,8' 2.5'',4.5,,,34.5,38.5,10.54,,3.13,19.0,demarcus-nelson,2008,demarcus-nelson,22217,Duke,30,942,1.52,1771,2.94,0.95,5.49,17.24
537,919,2016,1629005,Malik,Newman,Malik Newman,SG,74.25,6' 2.25'',75.5,6' 3.5'',182.2,77.75,6' 5.75'',97.5,8' 1.5'',5.6,8.25,9.25,30.0,35.5,10.88,3.11,3.28,,malik-newman,2016,malik-newman,3907359,Mississippi State,29,803,0.07,1421,0.77,0.25,1.22,10.99
538,920,2018,1629005,Malik,Newman,Malik Newman,SG,74.5,6' 2.5'',75.25,6' 3.25'',189.2,77.5,6' 5.5'',98.5,8' 2.5'',6.25,8.5,9.5,27.5,33.5,10.9,3.18,3.13,,malik-newman,2018,malik-newman,3907359,Kansas,34,1047,0.22,1852,1.94,0.6,1.88,16.74
539,922,2016,1627777,Georges,Niang,Georges Niang,PF,78.75,6' 6.75'',80.5,6' 8.5'',230.8,82.0,6' 10'',103.0,8' 7'',10.05,9.25,9.25,25.0,31.0,11.64,3.17,3.49,,georges-niang,2016,georges-niang,61212,Iowa State,30,989,0.17,1776,1.52,1.78,5.86,16.37
540,923,2007,201193,Demetris,Nichols,Demetris Nichols,SF,78.0,6' 6'',79.5,6' 7.5'',211.0,84.25,7' 0.25'',105.0,8' 9'',6.2,,,28.5,32.5,10.39,,3.38,16.0,demetris-nichols,2007,demetris-nichols,15402,Syracuse,20,729,0.38,1303,2.46,2.2,4.74,11.02
541,924,2006,12195,Yemi,Nicholson,Yemi Nicholson,PF-C,79.75,6' 7.75'',81.5,6' 9.5'',258.0,88.25,7' 4.25'',107.0,8' 11'',17.2,,,26.5,26.0,12.57,,3.65,8.0,yemi-nicholson,2006,yemi-nicholson,9175,Denver,2,56,1.07,93,1.07,10.64,10.99,29.76
542,925,2012,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,6' 8.5'',81.5,6' 9.5'',234.0,88.0,7' 4'',107.0,8' 11'',7.6,10.0,10.75,28.5,30.5,11.89,,3.67,10.0,andrew-nicholson,2012,andrew-nicholson,41510,St. Bonaventure,23,652,2.33,1072,1.4,6.22,13.15,25.69
543,928,2020,1630192,Zeke,Nnaji,Zeke Nnaji,PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86.0,7'2.00'',105.5,8'9.50'',5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2,,zeke-nnaji,2020,zeke-nnaji,4431690,Arizona,31,955,1.68,1668,1.32,3.39,12.73,22.4
544,929,2007,201149,Joakim,Noah,Joakim Noah,PF,82.0,6' 10'',84.0,7' 0'',223.0,85.25,7' 1.25'',106.5,8' 10.5'',4.8,,,32.5,37.5,11.79,,3.47,12.0,joakim-noah,2007,joakim-noah,22154,Florida,31,785,3.9,1334,2.77,7.18,15.45,25.35
545,930,2006,200786,David,Noel,David Noel,SF-SG,76.5,6' 4.5'',78.0,6' 6'',223.0,81.5,6' 9.5'',100.0,8' 4'',6.1,,,34.5,38.5,10.54,,3.07,20.0,david-noel,2006,david-noel,11874,North Carolina,22,731,1.11,1354,1.55,1.84,10.26,15.54
546,931,2013,203457,Nerlens,Noel,Nerlens Noel,C,82.0,6' 10'',83.75,6' 11.75'',206.4,87.75,7' 3.75'',110.0,9' 2'',4.15,9.5,10.0,,,,,,,nerlens-noel,2013,nerlens-noel,61840,Kentucky,7,210,3.92,357,5.32,13.29,12.76,26.2
547,932,2019,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,SG,76.5,6' 4.5'',77.5,6' 5.5'',206.4,78.0,6' 6'',101.0,8' 5'',7.5,8.5,9.5,24.0,30.0,11.6,3.34,3.43,,zach-norvell-jr,2019,zach-norvell-jr,4066649,Gonzaga,31,943,0.18,1704,2.64,0.32,3.24,12.83
548,933,2006,200779,Steve,Novak,Steve Novak,SF,80.0,6' 8'',81.25,6' 9.25'',216.0,81.5,6' 9.5'',103.0,8' 7'',8.1,,,24.5,31.0,11.11,,3.37,5.0,steve-novak,2006,steve-novak,10981,Marquette,13,471,0.0,834,0.96,0.7,5.08,19.51
549,934,2019,1629669,Jaylen,Nowell,Jaylen Nowell,SG,75.25,6' 3.25'',76.25,6' 4.25'',202.4,79.25,6' 7.25'',98.0,8' 2'',6.1,8.25,8.5,32.0,38.5,10.76,3.13,3.23,2.0,jaylen-nowell,2019,jaylen-nowell,4278541,Washington,31,1065,0.39,1796,2.12,0.87,3.94,17.52
550,936,2019,1629670,Jordan,Nwora,Jordan Nwora,PF,77.75,6' 5.75'',79.5,6' 7.5'',220.0,82.5,6' 10.5'',103.0,8' 7'',7.8,8.5,9.25,,,,,,,jordan-nwora,2019,jordan-nwora,4277883,Louisville,32,1030,1.52,1775,1.69,1.26,4.71,22.63
551,937,2020,1629670,Jordan,Nwora,Jordan Nwora,SF-PF,77.75,6'5.75'',79.0,6'7.00'',223.0,82.25,6'10.25'',104.0,8'8.00'',11.68,8.5,9.25,29.0,35.0,11.29,2.66,3.43,,jordan-nwora,2020,jordan-nwora,4277883,Louisville,31,1026,1.22,1723,1.33,0.93,6.44,21.15
552,939,2006,200753,Patrick,O'Bryant,Patrick O'Bryant,C,83.0,6' 11'',84.0,7' 0'',249.0,89.75,7' 5.75'',113.0,9' 5'',10.0,,,26.5,30.0,12.68,,3.63,13.0,patrick-obryant,2006,patrick-obryant,23015,Bradley,2,62,7.11,98,3.05,12.9,7.94,17.44
553,940,2012,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,6' 8.5'',82.0,6' 10'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',8.0,9.5,10.0,31.5,31.5,11.65,,3.53,,kyle-oquinn,2012,kyle-oquinn,43058,Norfolk St,23,732,2.06,1263,0.79,8.86,13.06,26.65
554,942,2007,201141,Greg,Oden,Greg Oden,C,83.0,6' 11'',84.0,7' 0'',257.0,88.25,7' 4.25'',112.0,9' 4'',7.8,,,32.0,34.0,11.67,,3.27,,greg-oden,2007,greg-oden,31545,Ohio State,23,670,4.73,1079,1.02,13.8,16.53,25.2
555,943,2017,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,6' 5.25'',78.75,6' 6.75'',241.4,81.75,6' 9.75'',102.0,8' 6'',5.5,8.75,9.5,35.0,40.5,10.58,3.07,3.16,19.0,semi-ojeleye,2017,semi-ojeleye,66915,SMU,32,1082,1.5,1736,0.81,1.48,9.31,16.0
556,947,2018,1629006,Josh,Okogie,Josh Okogie,SG,75.0,6' 3'',76.5,6' 4.5'',210.8,84.0,7' 0'',102.0,8' 6'',5.2,9.0,9.75,33.0,42.0,11.08,3.03,3.04,12.0,josh-okogie,2018,josh-okogie,4065663,Georgia Tech,24,873,1.1,1460,2.88,2.79,7.7,14.24
557,948,2019,1629644,KZ,Okpala,KZ Okpala,SF,79.25,6' 7.25'',81.5,6' 9.5'',209.6,85.75,7' 1.75'',106.5,8' 10.5'',4.6,9.25,9.25,30.5,37.0,10.88,3.13,3.38,9.0,kz-okpala,2019,kz-okpala,4278521,Stanford,26,847,1.3,1543,1.62,1.15,4.18,16.16
558,950,2013,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,6' 3.25'',76.25,6' 4.25'',213.2,81.25,6' 9.25'',100.5,8' 4.5'',6.55,8.75,9.25,33.0,42.0,10.69,3.14,3.25,15.0,victor-oladipo,2013,victor-oladipo,51480,Indiana,5,126,1.34,224,7.13,0.87,11.07,11.57
559,951,2017,1628419,Cameron,Oliver,Cameron Oliver,PF,79.0,6' 7'',80.25,6' 8.25'',238.6,85.25,7' 1.25'',106.5,8' 10.5'',7.7,9.5,10.25,28.0,39.5,12.17,3.31,3.16,5.0,cameron-oliver,2017,cameron-oliver,3928275,Nevada,32,1011,2.26,1810,1.6,8.23,6.41,25.47
560,952,2013,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,6' 10.75'',84.0,7' 0'',234.0,81.75,6' 9.75'',108.0,9' 0'',6.65,8.5,10.0,24.5,29.5,11.42,2.99,3.59,5.0,kelly-olynyk,2013,kelly-olynyk,46207,Gonzaga,4,92,1.38,144,0.69,7.51,5.02,29.41
561,953,2019,1629671,Miye,Oni,Miye Oni,SG,76.25,6' 4.25'',77.75,6' 5.75'',205.6,82.75,6' 10.75'',100.5,8' 4.5'',4.9,9.0,10.0,30.5,38.5,11.71,3.12,3.17,19.0,miye-oni,2019,miye-oni,4066851,Yale,25,778,1.54,1427,1.61,4.38,3.06,19.89
562,954,2016,1627778,Chinanu,Onuaku,Chinanu Onuaku,C,81.0,6' 9'',82.0,6' 10'',245.2,86.75,7' 2.75'',108.5,9' 0.5'',8.55,9.0,8.0,27.5,33.5,11.65,3.0,3.5,,chinanu-onuaku,2016,chinanu-onuaku,3147366,Louisville,31,762,2.92,1268,1.89,9.65,14.72,27.25
563,956,2010,202350,Daniel,Orton,Daniel Orton,C,80.75,6' 8.75'',81.5,6' 9.5'',269.2,88.25,7' 4.25'',110.5,9' 2.5'',13.8,8.5,9.75,24.0,30.5,12.32,,3.39,13.0,daniel-orton,2010,daniel-orton,45884,Kentucky,32,437,1.42,776,2.58,9.95,11.49,18.36
564,960,2008,201624,David,Padgett,David Padgett,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',239.5,85.0,7' 1'',109.5,9' 1.5'',9.0,,,24.0,28.0,12.45,,3.45,17.0,david-padgett,2008,david-padgett,15189,Louisville,22,512,1.14,880,0.91,5.83,9.42,14.03
565,962,2016,1627779,Marcus,Paige,Marcus Paige,PG,72.5,6' 0.5'',73.75,6' 1.75'',163.8,78.25,6' 6.25'',97.0,8' 1'',4.3,7.75,8.75,33.5,39.5,10.82,2.69,3.15,,marcus-paige,2016,marcus-paige,61652,North Carolina,27,851,0.2,1527,2.16,1.54,1.57,7.28
566,964,2010,12334,Artsiom,Parakhouski,Artsiom Parakhouski,C,82.25,6' 10.25'',83.75,6' 11.75'',268.2,85.0,7' 1'',109.5,9' 1.5'',6.0,9.0,10.5,25.5,26.5,12.07,,3.33,16.0,artsiom-parakhouski,2010,artsiom-parakhouski,41147,Radford,18,623,2.91,1100,1.0,5.65,14.79,25.02
567,966,2008,12264,Jeremy,Pargo,Jeremy Pargo,PG,72.5,6' 0.5'',73.5,6' 1.5'',208.0,77.0,6' 5'',96.0,8' 0'',7.6,,,32.0,37.0,10.65,,3.07,7.0,jeremy-pargo,2008,jeremy-pargo,26998,Gonzaga,29,971,0.54,1677,2.15,1.06,1.01,11.69
568,969,2011,202718,Chandler,Parsons,Chandler Parsons,SF,80.75,6' 8.75'',81.75,6' 9.75'',221.2,81.5,6' 9.5'',104.5,8' 8.5'',7.0,8.25,10.0,25.5,31.5,11.05,,3.29,4.0,chandler-parsons,2011,chandler-parsons,36383,Florida,26,881,1.27,1415,1.84,1.2,9.5,20.56
569,972,2019,1629672,Eric,Paschall,Eric Paschall,SF,78.0,6' 6'',79.25,6' 7.25'',254.4,87.75,6' 11.75'',103.5,8' 7.5'',6.3,9.0,9.5,33.0,38.0,11.63,3.26,3.3,18.0,eric-paschall,2019,eric-paschall,3133817,Villanova,33,1183,1.7,1945,1.34,1.51,4.82,18.11
